,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,electrician,electronics_store,embassy,fire_station,florist,funeral_home,furniture_store,gas_station,grocery_or_supermarket,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,id,insurance_agency,jewelry_store,lat,laundry,lawyer,library,liquor_store,lng,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,name,night_club,num_photos,painter,park,parking,pet_store,pharmacy,physiotherapist,place_id,plumber,police,post_office,rating,real_estate_agency,restaurant,roofing_contractor,rv_park,school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,synagogue,taxi_stand,train_station,transit_station,travel_agency,university,veterinary_care,vicinity,zoo
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d76b5a4425330bc31587eaad750da6a68c614d2a,0.0,0.0,39.005465,0.0,0.0,0.0,0.0,-77.041706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Heather L. Walenga, DPT",0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,ChIJXYjKNczIt4kRUT8q_z9IyvI,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9101 2nd Avenue, Silver Spring",0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09ad6f54be5db84dd2b1a642749e8bc1ef0eca92,0.0,0.0,39.005465,0.0,0.0,0.0,0.0,-77.041706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Meenah H. Khaliq, DPT",0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,ChIJXYjKNczIt4kRh_Bx8BOz6KA,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9101 2nd Avenue, Silver Spring",0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5f69232ce6cd3bbec6f9de19a8232907d2d0a5b7,0.0,0.0,39.0051587,0.0,0.0,0.0,0.0,-77.040403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David Shuman LLC,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,ChIJhREtEczIt4kR8Eqi1pV4l0Q,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9116 16th Street, Silver Spring",0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fda4d15e9fba4816d95aa980ecc1afd369ef1661,0.0,0.0,39.0111267,0.0,0.0,0.0,0.0,-77.0360703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rhea J. Cohn, PT",0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,ChIJoczzATXPt4kRbHWSzq90gi8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9500 Columbia Boulevard, Silver Spring",0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fda4d15e9fba4816d95aa980ecc1afd369ef1661,0.0,0.0,39.0111267,0.0,0.0,0.0,0.0,-77.0360703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rhea J. Cohn, PT",0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,ChIJoczzATXPt4kRbHWSzq90gi8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9500 Columbia Boulevard, Silver Spring",0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162ed6b71af6abcda5692f5d1c0e178ee7b447eb,0.0,0.0,39.009512,0.0,0.0,0.0,0.0,-77.0172599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physiotherapy Associates,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,ChIJK2V7nlPPt4kRXmUzWhsMQ8Q,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9411 Colesville Road, Silver Spring",0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9593eeae71811a31e32ba175dfd4d1dc929d5310,0.0,0.0,39.010317,0.0,0.0,0.0,0.0,-77.016317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAVO Total Health,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,ChIJGbOMn4_Jt4kRP5wiM6pc5kw,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"407 Leighton Avenue, Silver Spring",0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162ed6b71af6abcda5692f5d1c0e178ee7b447eb,0.0,0.0,39.009512,0.0,0.0,0.0,0.0,-77.0172599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physiotherapy Associates,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,ChIJK2V7nlPPt4kRXmUzWhsMQ8Q,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9411 Colesville Road, Silver Spring",0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ad3f49ce9af16b24382c5963c78fc3d802d29f5b,0.0,0.0,38.9978817,0.0,0.0,0.0,0.0,-77.0338491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rehabilitation Services Inc,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,ChIJ03z0-cfIt4kRONlP_Z4MUFk,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1420 Spring Street, Silver Spring",0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5ecc20f7709e453ccf62d67e0f14417956db8d5d,0.0,0.0,38.9979223,0.0,0.0,0.0,0.0,-77.0285773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Springs Physical Therapy Inc: Negassi Kristos Seyoum,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,ChIJtzVP4rnIt4kRLUe1onwx88s,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8630 Fenton Street #302, Silver Spring",0.0
