,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,electrician,electronics_store,embassy,fire_station,florist,funeral_home,furniture_store,gas_station,grocery_or_supermarket,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,id,insurance_agency,jewelry_store,lat,laundry,lawyer,library,liquor_store,lng,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,name,night_club,num_photos,painter,park,parking,pet_store,pharmacy,physiotherapist,place_id,plumber,police,post_office,rating,real_estate_agency,restaurant,roofing_contractor,rv_park,school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,synagogue,taxi_stand,train_station,transit_station,travel_agency,university,veterinary_care,vicinity,zoo
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1fd0c3331bee9de4c19196fb7d23ef9c893bfe31,1.0,0.0,39.0185314,0.0,0.0,0.0,0.0,-77.0149032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carl Rutan Insurance Agency,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJbd1VllnPt4kRM0dVIx4QjVM,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9912 Colesville Road, Silver Spring",0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544a85e841691237d8a1be1c88826002e8f3eb94,1.0,0.0,39.018891,0.0,0.0,0.0,0.0,-77.0144548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Georgetown Insurance Service, Inc.",0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJl6ZbCFnPt4kRUGePV8j6wfA,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10010 Colesville Road, Silver Spring",0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34c5963005fe5d695602d4c05d0f34bdcef68f05,1.0,0.0,39.018891,0.0,0.0,0.0,0.0,-77.0144548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rolfe Jack,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJjUOMB1nPt4kRLb61e0kzdNE,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10010 Colesville Road # A, Silver Spring",0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71b6b3ded2cbfa0733090c053c4c7ad77ec421a1,1.0,0.0,39.0195847,0.0,0.0,0.0,0.0,-77.0140527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mindy Aguirre - State Farm Insurance Agent,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJT-pApFnPt4kRby04lzoZpxM,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10020 Colesville Road, Silver Spring",0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d388feaa6b9d83c03abca984fd5ac4bb628b12cb,1.0,0.0,39.0152587,0.0,0.0,0.0,0.0,-77.0187351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holly Enterprises,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJNTjC-VDPt4kRiydALmzPh3E,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9710 Sutherland Road, Silver Spring",0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e776c48db0d6f1012eb52ad79fc3f9a60ffa01c1,1.0,0.0,39.018891,0.0,0.0,0.0,0.0,-77.0144548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caceres-Diaz Silvia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJl6ZbCFnPt4kRAJ4WFrQvq4A,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10016 Colesville Road # B, Silver Spring",0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b26c1892e812136b19842399ac030d659b71f039,1.0,0.0,39.0195693,0.0,0.0,0.0,0.0,-77.0141195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The R Labbe Insurance Agency,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJXepApFnPt4kRL2DhOoHSSKg,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10014 Colesville Road, Silver Spring",0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0fe01d0ebded6bbecd4ca93a0d910510816df8aa,1.0,0.0,39.0202785,0.0,0.0,0.0,0.0,-77.0117159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pat O'Toole Insurance Inc,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ3XcmxFjPt4kRg2kqa9JHepU,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10111 Colesville Road # 101, Silver Spring",0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e2b820469d45485ab729377fbd64f5203df54f36,1.0,0.0,39.0206975,0.0,0.0,0.0,0.0,-77.0119293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allstate Insurance: Leydine Zapata,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ3XcmxFjPt4kRf6iHisojFcQ,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10111 Colesville Rd, Ste 125, Silver Spring",0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5331c6b8ae15d30797b926e7a215efc8239b4dd9,1.0,0.0,39.0205239,0.0,0.0,0.0,0.0,-77.0118108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enver Berker Hazar Agency,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJRQVhv1jPt4kRx8CvBhr9XV4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10125 Colesville Road, Silver Spring",0.0
