,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,electrician,electronics_store,embassy,fire_station,florist,funeral_home,furniture_store,gas_station,grocery_or_supermarket,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,id,insurance_agency,jewelry_store,lat,laundry,lawyer,library,liquor_store,lng,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,name,night_club,num_photos,painter,park,parking,pet_store,pharmacy,physiotherapist,place_id,plumber,police,post_office,rating,real_estate_agency,restaurant,roofing_contractor,rv_park,school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,synagogue,taxi_stand,train_station,transit_station,travel_agency,university,veterinary_care,vicinity,zoo
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0738933b97be82ccaf3e651fb2731150279dd90a,0.0,0.0,39.020027,0.0,0.0,0.0,0.0,-77.011749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Righttime Medical Care,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJBaq9lFjPt4kRCdxHHwom-YM,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"20 University Boulevard East, Silver Spring",0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,f733555e7be30966f34f8120e7aaa0a1f2cb4fc9,0.0,0.0,39.0054692,0.0,0.0,0.0,0.0,-77.041535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Genesis Healthcare,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJXYjKNczIt4kRbY9TfPXai2c,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9101 2nd Avenue, Silver Spring",0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25d4a35421fc6f734a1694d5ce41e88f3bf03477,0.0,0.0,38.9982652,0.0,0.0,0.0,0.0,-77.033369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Planned Parenthood - Silver Spring Health Center,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJx8H2_8fIt4kRejJIvmFwLKQ,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1400 Spring Street Suite 450, Silver Spring",0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6f79e2424eb9bf8d3f61f928371eaeccd8a70533,0.0,0.0,38.9972481,0.0,0.0,0.0,0.0,-77.0363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patient First - Silver Spring,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJC4KP-MXIt4kRUb3klwDByxQ,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8601 16th Street, Silver Spring",0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56cf4c79d1ff0791a14c179a20fca38e7ef0fc23,0.0,0.0,38.997944,0.0,0.0,0.0,0.0,-77.0285434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jonathan S. Lyons MD & Thomas H. Yau, MD, LLC",0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJtzVP4rnIt4kRxGXr_S_l_Kk,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8630 Fenton Street #514, Silver Spring",0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e4fd41e94ef710094aaffaffa99e7485ebffc86,0.0,0.0,38.9977768,0.0,0.0,0.0,0.0,-77.0285784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Curesearch,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJtzVP4rnIt4kRk01Hl5iGSac,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8630 Fenton Street, Silver Spring",0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83dd6268ec0bb80448c5a3afee29f8586f3105ed,0.0,0.0,39.0002849,0.0,0.0,0.0,0.0,-77.0287005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metropolitan Women's Group,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJKdTVJrfIt4kRfqwrepG0dlE,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1111 Spring St #220, Silver Spring",0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a8cd8dd9a4db3244736bfea2b9653ae8de3c0789,0.0,0.0,39.000495,0.0,0.0,0.0,0.0,-77.028613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maryland Healthcare Clinics,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,ChIJaWRG37bIt4kRAH4pvVa1J9I,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8905 Fairview Road #500, Silver Spring",0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5d481b0f24167c15036c78efb619f83c24f3f4cc,0.0,0.0,39.000495,0.0,0.0,0.0,0.0,-77.028613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eye Surgery Center,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJaWRG37bIt4kRAG_QDNF8cm4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8905 Fairview Road # 100, Silver Spring",0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ae12464666f077f37df2d3b4d360cd5734f997a1,0.0,0.0,39.000162,0.0,0.0,0.0,0.0,-77.0287714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Spring Surgery Center Llc,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJKdTVJrfIt4kRU7US9WZmWoA,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1111 Spring Street #130, Silver Spring",0.0
